game_pk,at_bat_number,pitch_in_pa,batter,home_team,away_team,pitch_type,pitch_type_idx,stand,batter_hand_idx,prev_pitch_type,prev_pitch_idx,prev_prev_pitch_type,prev_pitch_result,prev_pitch_result_idx,balls,strikes,outs_when_up,inning,is_top_inning,on_1b_flag,on_2b_flag,on_3b_flag,score_diff_pov,pitcher_ahead_flag,hitter_ahead_flag,putaway_count_flag,platoon_adv,fastballs_in_pa,last_two_fastballs_flag,risp_flag,high_leverage_flag,prev_release_speed,prev_pfx_x,prev_pfx_z,prev_speed_minus_ff_mean
776889,40,5,664040,TB,LAD,FS,3,L,0,FF,3,FS,foul,3,1,2,2,5,0,1,0,1,0,1,0,1,1,4,1,1,0,97.1,-0.56,1.37,1.6130033557046914
776889,47,0,691406,TB,LAD,SI,4,R,1,START,0,START,START,0,0,0,0,6,0,0,0,0,1,0,0,0,0,5,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776889,47,1,691406,TB,LAD,FS,3,R,1,SI,5,START,foul,3,0,1,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,93.1,-1.13,0.86,-2.3869966442953086
776889,47,2,691406,TB,LAD,FS,3,R,1,FS,4,SI,foul,3,0,2,0,6,0,0,0,0,1,1,0,1,0,2,1,0,0,89.2,-0.58,0.4,-6.2869966442953
776889,47,3,691406,TB,LAD,FS,3,R,1,FS,4,FS,ball,1,1,2,0,6,0,0,0,0,1,1,0,1,0,3,1,0,0,91.4,-0.9,0.08,-4.086996644295297
776889,48,0,666139,TB,LAD,FF,2,L,0,START,0,START,START,0,0,0,1,6,0,0,0,0,1,0,0,0,1,4,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776889,48,1,666139,TB,LAD,FF,2,L,0,FF,3,START,called_strike,2,0,1,1,6,0,0,0,0,1,0,0,0,1,1,0,0,0,94.3,-0.76,1.2,-1.1869966442953057
776889,48,2,666139,TB,LAD,FF,2,L,0,FF,3,FF,swinging_strike,4,0,2,1,6,0,0,0,0,1,1,0,1,1,2,1,0,0,95.9,-0.63,1.39,0.4130033557047028
776889,48,3,666139,TB,LAD,CU,0,L,0,FF,3,FF,ball,1,1,2,1,6,0,0,0,0,1,1,0,1,1,3,1,0,0,95.8,-0.88,1.14,0.3130033557046943
776889,49,0,673490,TB,LAD,FF,2,R,1,START,0,START,START,0,0,0,2,6,0,0,0,0,1,0,0,0,0,3,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776889,49,1,673490,TB,LAD,FC,1,R,1,FF,3,START,ball,1,1,0,2,6,0,0,0,0,1,0,0,0,0,1,0,0,0,94.7,-0.57,1.18,-0.7869966442953
776889,49,2,673490,TB,LAD,FC,1,R,1,FC,2,FF,ball,1,2,0,2,6,0,0,0,0,1,0,1,0,0,2,1,0,0,89.1,0.34,0.31,-6.386996644295309
776967,6,0,670770,CIN,LAD,FF,2,L,0,START,0,START,START,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,6,1,670770,CIN,LAD,FS,3,L,0,FF,3,START,called_strike,2,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,94.2,-0.57,1.28,-1.2869966442953
776967,6,2,670770,CIN,LAD,FS,3,L,0,FS,4,FF,swinging_strike,4,0,2,0,1,0,0,0,0,1,1,0,1,1,2,1,0,0,90.1,-1.14,0.46,-5.386996644295309
776967,6,3,670770,CIN,LAD,CU,0,L,0,FS,4,FS,ball,1,1,2,0,1,0,0,0,0,1,1,0,1,1,3,1,0,0,90.4,-1.16,0.13,-5.086996644295297
776967,7,0,680574,CIN,LAD,SI,4,R,1,START,0,START,START,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,7,1,680574,CIN,LAD,SL,5,R,1,SI,5,START,swinging_strike,4,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,92.9,-1.2,0.94,-2.586996644295297
776967,7,2,680574,CIN,LAD,SI,4,R,1,SL,6,SI,ball,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,84.4,0.69,-0.18,-11.086996644295297
776967,8,0,682829,CIN,LAD,FS,3,L,0,START,0,START,START,0,0,0,1,1,0,1,0,0,1,0,0,0,1,2,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,8,1,682829,CIN,LAD,FS,3,L,0,FS,4,START,foul,3,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,89.5,-0.61,0.2,-5.986996644295303
776967,8,2,682829,CIN,LAD,FC,1,L,0,FS,4,FS,ball,1,1,1,1,1,0,1,0,0,1,0,0,0,1,2,1,0,0,89.6,-0.34,0.37,-5.886996644295309
776967,8,3,682829,CIN,LAD,CU,0,L,0,FC,2,FS,ball,1,2,1,1,1,0,1,0,0,1,0,1,0,1,3,1,0,0,92.9,0.0,1.12,-2.586996644295297
776967,8,4,682829,CIN,LAD,FF,2,L,0,CU,1,FC,ball,1,3,1,1,1,0,1,0,0,1,0,1,0,1,3,0,0,0,76.4,0.95,-1.53,-19.086996644295297
776967,8,5,682829,CIN,LAD,FS,3,L,0,FF,3,CU,called_strike,2,3,2,1,1,0,1,0,0,1,0,1,1,1,4,0,0,0,96.2,-0.68,1.54,0.7130033557047
776967,8,6,682829,CIN,LAD,CU,0,L,0,FS,4,FF,foul,3,3,2,1,1,0,1,0,0,1,0,1,1,1,5,1,0,0,91.7,-0.62,0.23,-3.7869966442953
776967,9,0,669720,CIN,LAD,SL,5,R,1,START,0,START,START,0,0,0,1,1,0,1,1,0,1,0,0,0,0,5,0,1,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,9,1,669720,CIN,LAD,FF,2,R,1,SL,6,START,swinging_strike,4,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,87.5,0.39,-0.01,-7.986996644295303
776967,9,2,669720,CIN,LAD,FS,3,R,1,FF,3,SL,called_strike,2,0,2,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,95.9,-0.69,1.34,0.4130033557047028
776967,9,3,669720,CIN,LAD,CU,0,R,1,FS,4,FF,ball,1,1,2,1,1,0,1,1,0,1,1,0,1,0,2,1,1,0,91.9,-0.98,0.1,-3.586996644295297
776967,10,0,666158,CIN,LAD,FF,2,L,0,START,0,START,START,0,0,0,1,1,0,1,1,1,1,0,0,0,1,2,0,1,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,10,1,666158,CIN,LAD,FC,1,L,0,FF,3,START,called_strike,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,96.2,-0.55,1.34,0.7130033557047
776967,11,0,668715,CIN,LAD,SI,4,R,1,START,0,START,START,0,0,0,2,1,0,0,1,1,0,0,0,0,0,2,0,1,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,16,0,663886,CIN,LAD,FF,2,R,1,START,0,START,START,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,16,1,663886,CIN,LAD,SI,4,R,1,FF,3,START,ball,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,95.3,-0.58,1.34,-0.18699664429530571
776967,16,2,663886,CIN,LAD,SI,4,R,1,SI,5,FF,foul,3,1,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,94.8,-1.29,0.97,-0.6869966442953057
776967,16,3,663886,CIN,LAD,FF,2,R,1,SI,5,SI,swinging_strike,4,1,2,0,2,0,0,0,0,0,1,0,1,0,3,1,0,0,95.0,-1.25,0.91,-0.48699664429530287
776967,17,0,666181,CIN,LAD,CU,0,L,0,START,0,START,START,0,0,0,1,2,0,0,0,0,0,0,0,0,1,4,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,17,1,666181,CIN,LAD,FF,2,L,0,CU,1,START,ball,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,74.2,1.05,-1.39,-21.2869966442953
776967,17,2,666181,CIN,LAD,FS,3,L,0,FF,3,CU,foul,3,1,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,94.5,-0.56,1.48,-0.9869966442953029
776967,17,3,666181,CIN,LAD,FF,2,L,0,FS,4,FF,swinging_strike,4,1,2,1,2,0,0,0,0,0,1,0,1,1,2,1,0,0,91.4,-0.88,0.33,-4.086996644295297
776967,18,0,682622,CIN,LAD,SI,4,R,1,START,0,START,START,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,22,0,670770,CIN,LAD,FF,2,L,0,START,0,START,START,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,22,1,670770,CIN,LAD,FF,2,L,0,FF,3,START,foul,3,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,94.8,-0.75,1.27,-0.6869966442953057
776967,23,0,680574,CIN,LAD,SI,4,R,1,START,0,START,START,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,1,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,23,1,680574,CIN,LAD,FS,3,R,1,SI,5,START,swinging_strike,4,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,94.8,-0.85,1.13,-0.6869966442953057
776967,23,2,680574,CIN,LAD,FF,2,R,1,FS,4,SI,ball,1,1,1,0,3,0,0,1,0,0,0,0,0,0,2,1,1,0,91.9,-1.16,-0.01,-3.586996644295297
776967,23,3,680574,CIN,LAD,FS,3,R,1,FF,3,FS,foul,3,1,2,0,3,0,0,1,0,0,1,0,1,0,3,1,1,0,95.8,-0.54,1.37,0.3130033557046943
776967,23,4,680574,CIN,LAD,CU,0,R,1,FS,4,FF,ball,1,2,2,0,3,0,0,1,0,0,0,0,1,0,4,1,1,0,91.0,-1.16,0.18,-4.486996644295303
776967,24,0,682829,CIN,LAD,CU,0,L,0,START,0,START,START,0,0,0,1,3,0,0,1,0,0,0,0,0,1,4,0,1,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,24,1,682829,CIN,LAD,FC,1,L,0,CU,1,START,called_strike,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,76.9,0.94,-1.42,-18.586996644295297
776967,25,0,669720,CIN,LAD,FF,2,R,1,START,0,START,START,0,0,0,1,3,0,1,0,1,0,0,0,0,0,1,0,1,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,25,1,669720,CIN,LAD,FS,3,R,1,FF,3,START,called_strike,2,0,1,1,3,0,1,0,1,0,0,0,0,0,1,0,1,0,94.4,-0.38,1.34,-1.0869966442952972
776967,25,2,669720,CIN,LAD,FS,3,R,1,FS,4,FF,swinging_strike,4,0,2,1,3,0,1,0,1,0,1,0,1,0,2,1,1,0,90.6,-0.85,0.04,-4.886996644295309
776967,26,0,666158,CIN,LAD,CU,0,L,0,START,0,START,START,0,0,0,2,3,0,1,0,1,0,0,0,0,1,3,0,1,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,26,1,666158,CIN,LAD,FF,2,L,0,CU,1,START,ball,1,1,0,2,3,0,1,0,1,0,0,0,0,1,0,0,1,0,77.6,1.12,-1.45,-17.88699664429531
776967,26,2,666158,CIN,LAD,FS,3,L,0,FF,3,CU,called_strike,2,1,1,2,3,0,0,1,1,0,0,0,0,1,1,0,1,0,96.1,-0.49,1.41,0.6130033557046914
776967,26,3,666158,CIN,LAD,FC,1,L,0,FS,4,FF,ball,1,2,1,2,3,0,0,1,1,0,0,1,0,1,2,1,1,0,91.2,-1.12,0.0,-4.2869966442953
776967,31,0,668715,CIN,LAD,FF,2,R,1,START,0,START,START,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,31,1,668715,CIN,LAD,FS,3,R,1,FF,3,START,called_strike,2,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,94.2,-0.43,1.39,-1.2869966442953
776967,31,2,668715,CIN,LAD,FS,3,R,1,FS,4,FF,ball,1,1,1,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,91.4,-1.32,0.42,-4.086996644295297
776967,31,3,668715,CIN,LAD,FF,2,R,1,FS,4,FS,ball,1,2,1,0,4,0,0,0,0,0,0,1,0,0,3,1,0,0,90.9,-1.29,-0.13,-4.586996644295297
776967,31,4,668715,CIN,LAD,CU,0,R,1,FF,3,FS,ball,1,3,1,0,4,0,0,0,0,0,0,1,0,0,4,1,0,0,93.9,-0.8,1.11,-1.5869966442952972
776967,31,5,668715,CIN,LAD,FF,2,R,1,CU,1,FF,called_strike,2,3,2,0,4,0,0,0,0,0,0,1,1,0,4,0,0,0,75.3,0.99,-1.38,-20.186996644295306
776967,32,0,663886,CIN,LAD,FC,1,R,1,START,0,START,START,0,0,0,1,4,0,0,0,0,0,0,0,0,0,5,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,32,1,663886,CIN,LAD,FF,2,R,1,FC,2,START,ball,1,1,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,90.1,0.47,0.62,-5.386996644295309
776967,32,2,663886,CIN,LAD,FS,3,R,1,FF,3,FC,called_strike,2,1,1,1,4,0,0,0,0,0,0,0,0,0,2,1,0,0,95.0,-0.66,1.33,-0.48699664429530287
776967,32,3,663886,CIN,LAD,FF,2,R,1,FS,4,FF,called_strike,2,1,2,1,4,0,0,0,0,0,1,0,1,0,3,1,0,0,91.8,-1.28,0.14,-3.6869966442953057
776967,32,4,663886,CIN,LAD,CU,0,R,1,FF,3,FS,ball,1,2,2,1,4,0,0,0,0,0,0,0,1,0,4,1,0,0,95.9,-0.6,1.26,0.4130033557047028
776967,32,5,663886,CIN,LAD,FF,2,R,1,CU,1,FF,ball,1,3,2,1,4,0,0,0,0,0,0,1,1,0,4,0,0,0,75.9,0.89,-1.52,-19.586996644295297
776967,32,6,663886,CIN,LAD,SI,4,R,1,FF,3,CU,foul,3,3,2,1,4,0,0,0,0,0,0,1,1,0,5,0,0,0,95.9,-0.63,1.42,0.4130033557047028
776967,33,0,666181,CIN,LAD,FC,1,L,0,START,0,START,START,0,0,0,2,4,0,0,0,0,0,0,0,0,1,6,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,33,1,666181,CIN,LAD,FS,3,L,0,FC,2,START,foul,3,0,1,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,90.5,0.24,0.55,-4.986996644295303
776967,33,2,666181,CIN,LAD,FS,3,L,0,FS,4,FC,ball,1,1,1,2,4,0,0,0,0,0,0,0,0,1,2,1,0,0,89.8,-0.39,0.41,-5.686996644295306
776967,33,3,666181,CIN,LAD,FF,2,L,0,FS,4,FS,ball,1,2,1,2,4,0,0,0,0,0,0,1,0,1,3,1,0,0,89.8,-0.43,0.3,-5.686996644295306
776967,40,0,682622,CIN,LAD,SI,4,R,1,START,0,START,START,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,41,0,670770,CIN,LAD,FF,2,L,0,START,0,START,START,0,0,0,1,5,0,0,0,0,2,0,0,0,1,1,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,41,1,670770,CIN,LAD,FF,2,L,0,FF,3,START,called_strike,2,0,1,1,5,0,0,0,0,2,0,0,0,1,1,0,0,0,93.1,-0.58,1.31,-2.3869966442953086
776967,42,0,680574,CIN,LAD,CU,0,R,1,START,0,START,START,0,0,0,2,5,0,0,0,0,2,0,0,0,0,2,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,42,1,680574,CIN,LAD,FF,2,R,1,CU,1,START,called_strike,2,0,1,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,73.6,0.98,-1.4,-21.88699664429531
776967,42,2,680574,CIN,LAD,FS,3,R,1,FF,3,CU,ball,1,1,1,2,5,0,0,0,0,2,0,0,0,0,1,0,0,0,94.7,-0.75,1.31,-0.7869966442953
776967,42,3,680574,CIN,LAD,FF,2,R,1,FS,4,FF,ball,1,2,1,2,5,0,0,0,0,2,0,1,0,0,2,1,0,0,91.7,-1.12,0.5,-3.7869966442953
776967,42,4,680574,CIN,LAD,FC,1,R,1,FF,3,FS,foul,3,2,2,2,5,0,0,0,0,2,0,0,1,0,3,1,0,0,95.4,-0.5,1.32,-0.08699664429529719
776967,48,0,682829,CIN,LAD,FF,2,L,0,START,0,START,START,0,0,0,0,6,0,0,0,0,2,0,0,0,1,4,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,48,1,682829,CIN,LAD,FS,3,L,0,FF,3,START,swinging_strike,4,0,1,0,6,0,0,0,0,2,0,0,0,1,1,0,0,0,94.9,-0.68,1.38,-0.5869966442952972
776967,48,2,682829,CIN,LAD,FF,2,L,0,FS,4,FF,swinging_strike,4,0,2,0,6,0,0,0,0,2,1,0,1,1,2,1,0,0,91.3,-1.07,0.06,-4.186996644295306
776967,48,3,682829,CIN,LAD,SI,4,L,0,FF,3,FS,ball,1,1,2,0,6,0,0,0,0,2,1,0,1,1,3,1,0,0,95.3,-0.73,1.2,-0.18699664429530571
776967,48,4,682829,CIN,LAD,SI,4,L,0,SI,5,FF,ball,1,2,2,0,6,0,0,0,0,2,0,0,1,1,4,1,0,0,95.2,-0.95,1.27,-0.28699664429530003
776967,49,0,669720,CIN,LAD,FC,1,R,1,START,0,START,START,0,0,0,1,6,0,0,0,0,2,0,0,0,0,5,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,49,1,669720,CIN,LAD,SI,4,R,1,FC,2,START,foul,3,0,1,1,6,0,0,0,0,2,0,0,0,0,1,0,0,0,89.1,0.23,0.65,-6.386996644295309
776967,50,0,666158,CIN,LAD,FF,2,L,0,START,0,START,START,0,0,0,2,6,0,0,0,0,2,0,0,0,1,2,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,50,1,666158,CIN,LAD,SI,4,L,0,FF,3,START,foul,3,0,1,2,6,0,0,0,0,2,0,0,0,1,1,0,0,0,96.0,-0.46,1.17,0.5130033557046971
776967,50,2,666158,CIN,LAD,FC,1,L,0,SI,5,FF,ball,1,1,1,2,6,0,0,0,0,2,0,0,0,1,2,1,0,0,95.9,-1.19,0.86,0.4130033557047028
776967,50,3,666158,CIN,LAD,FF,2,L,0,FC,2,SI,ball,1,2,1,2,6,0,0,0,0,2,0,1,0,1,3,1,0,0,91.9,0.16,0.83,-3.586996644295297
776967,50,4,666158,CIN,LAD,FS,3,L,0,FF,3,FC,foul,3,2,2,2,6,0,0,0,0,2,0,0,1,1,4,1,0,0,96.1,-0.53,1.28,0.6130033557046914
776967,50,5,666158,CIN,LAD,CU,0,L,0,FS,4,FF,ball,1,3,2,2,6,0,0,0,0,2,0,1,1,1,5,1,0,0,92.9,-0.94,0.25,-2.586996644295297
776967,51,0,668715,CIN,LAD,FS,3,R,1,START,0,START,START,0,0,0,2,6,0,1,0,0,2,0,0,0,0,5,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,51,1,668715,CIN,LAD,SI,4,R,1,FS,4,START,ball,1,1,0,2,6,0,1,0,0,2,0,0,0,0,1,0,0,0,90.2,-0.89,-0.16,-5.2869966442953
776967,60,0,663886,CIN,LAD,FF,2,R,1,START,0,START,START,0,0,0,0,7,0,0,0,0,4,0,0,0,0,2,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,60,1,663886,CIN,LAD,FS,3,R,1,FF,3,START,called_strike,2,0,1,0,7,0,0,0,0,4,0,0,0,0,1,0,0,0,94.0,-0.73,1.33,-1.4869966442953029
776967,60,2,663886,CIN,LAD,SI,4,R,1,FS,4,FF,ball,1,1,1,0,7,0,0,0,0,4,0,0,0,0,2,1,0,0,89.8,-1.04,0.5,-5.686996644295306
776967,60,3,663886,CIN,LAD,CU,0,R,1,SI,5,FS,ball,1,2,1,0,7,0,0,0,0,4,0,1,0,0,3,1,0,0,93.7,-1.16,1.24,-1.7869966442953
776967,60,4,663886,CIN,LAD,SI,4,R,1,CU,1,SI,swinging_strike,4,2,2,0,7,0,0,0,0,4,0,0,1,0,3,0,0,0,72.5,1.11,-1.25,-22.986996644295303
776967,60,5,663886,CIN,LAD,FS,3,R,1,SI,5,CU,foul,3,2,2,0,7,0,0,0,0,4,0,0,1,0,4,0,0,0,94.1,-0.89,1.06,-1.3869966442953086
776967,61,0,666181,CIN,LAD,SI,4,L,0,START,0,START,START,0,0,0,1,7,0,0,0,0,4,0,0,0,1,5,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,61,1,666181,CIN,LAD,CU,0,L,0,SI,5,START,ball,1,1,0,1,7,0,0,0,0,4,0,0,0,1,1,0,0,0,93.2,-1.19,0.78,-2.2869966442953
776967,61,2,666181,CIN,LAD,CU,0,L,0,CU,1,SI,ball,1,2,0,1,7,0,0,0,0,4,0,1,0,1,1,0,0,0,75.1,1.19,-1.22,-20.38699664429531
776967,61,3,666181,CIN,LAD,FF,2,L,0,CU,1,CU,swinging_strike,4,2,1,1,7,0,0,0,0,4,0,1,0,1,1,0,0,0,75.1,1.16,-1.32,-20.38699664429531
776967,61,4,666181,CIN,LAD,FS,3,L,0,FF,3,CU,foul,3,2,2,1,7,0,0,0,0,4,0,0,1,1,2,0,0,0,94.8,-0.65,1.33,-0.6869966442953057
776967,62,0,682622,CIN,LAD,SI,4,R,1,START,0,START,START,0,0,0,2,7,0,0,0,0,4,0,0,0,0,3,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
776967,62,1,682622,CIN,LAD,CU,0,R,1,SI,5,START,ball,1,1,0,2,7,0,0,0,0,4,0,0,0,0,1,0,0,0,94.3,-1.25,0.82,-1.1869966442953057
776967,62,2,682622,CIN,LAD,SI,4,R,1,CU,1,SI,called_strike,2,1,1,2,7,0,0,0,0,4,0,0,0,0,1,0,0,0,76.2,0.86,-1.38,-19.2869966442953
776967,62,3,682622,CIN,LAD,FC,1,R,1,SI,5,CU,ball,1,2,1,2,7,0,0,0,0,4,0,1,0,0,2,0,0,0,92.6,-1.27,0.77,-2.8869966442953086
777039,1,0,621439,LAD,MIN,FF,2,R,1,START,0,START,START,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
777039,1,1,621439,LAD,MIN,SI,4,R,1,FF,3,START,ball,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,96.1,-0.63,1.34,0.6130033557046914
777039,1,2,621439,LAD,MIN,FS,3,R,1,SI,5,FF,foul,3,1,1,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,94.9,-1.31,0.98,-0.5869966442952972
777039,1,3,621439,LAD,MIN,SI,4,R,1,FS,4,SI,ball,1,2,1,0,1,1,0,0,0,0,0,1,0,0,3,1,0,0,92.5,-1.45,0.65,-2.986996644295303
777039,1,4,621439,LAD,MIN,FS,3,R,1,SI,5,FS,foul,3,2,2,0,1,1,0,0,0,0,0,0,1,0,4,1,0,0,95.4,-1.34,1.14,-0.08699664429529719
777039,1,5,621439,LAD,MIN,FS,3,R,1,FS,4,SI,ball,1,3,2,0,1,1,0,0,0,0,0,1,1,0,5,1,0,0,93.0,-1.51,0.66,-2.486996644295303
777039,1,6,621439,LAD,MIN,FF,2,R,1,FS,4,FS,foul,3,3,2,0,1,1,0,0,0,0,0,1,1,0,6,1,0,0,92.2,-1.19,0.14,-3.2869966442953
777039,2,0,680777,LAD,MIN,FF,2,R,1,START,0,START,START,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
777039,2,1,680777,LAD,MIN,SI,4,R,1,FF,3,START,ball,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,95.4,-0.71,1.42,-0.08699664429529719
777039,2,2,680777,LAD,MIN,FF,2,R,1,SI,5,FF,ball,1,2,0,1,1,1,0,0,0,0,0,1,0,0,2,1,0,0,94.2,-1.29,1.12,-1.2869966442953
777039,2,3,680777,LAD,MIN,SI,4,R,1,FF,3,SI,foul,3,2,1,1,1,1,0,0,0,0,0,1,0,0,3,1,0,0,96.6,-0.82,1.42,1.1130033557046914
777039,3,0,650489,LAD,MIN,FF,2,L,0,START,0,START,START,0,0,0,2,1,1,0,0,0,0,0,0,0,1,4,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
777039,3,1,650489,LAD,MIN,FF,2,L,0,FF,3,START,ball,1,1,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,96.2,-0.69,1.32,0.7130033557047
777039,3,2,650489,LAD,MIN,CU,0,L,0,FF,3,FF,ball,1,2,0,2,1,1,0,0,0,0,0,1,0,1,2,1,0,0,95.6,-0.63,1.44,0.11300335570469144
777039,3,3,650489,LAD,MIN,CU,0,L,0,CU,1,FF,called_strike,2,2,1,2,1,1,0,0,0,0,0,1,0,1,2,0,0,0,76.1,1.2,-1.14,-19.38699664429531
777039,3,4,650489,LAD,MIN,FS,3,L,0,CU,1,CU,swinging_strike,4,2,2,2,1,1,0,0,0,0,0,0,1,1,2,0,0,0,78.5,1.14,-1.11,-16.986996644295303
777039,3,5,650489,LAD,MIN,FF,2,L,0,FS,4,CU,ball,1,3,2,2,1,1,0,0,0,0,0,1,1,1,3,0,0,0,93.4,-1.14,0.08,-2.086996644295297
777039,7,0,621043,LAD,MIN,FF,2,R,1,START,0,START,START,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
777039,7,1,621043,LAD,MIN,FF,2,R,1,FF,3,START,foul,3,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,96.5,-0.56,1.31,1.0130033557046971
777039,7,2,621043,LAD,MIN,FC,1,R,1,FF,3,FF,ball,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,95.2,-0.57,1.4,-0.28699664429530003
777039,7,3,621043,LAD,MIN,FF,2,R,1,FC,2,FF,ball,1,2,1,0,2,1,0,0,0,0,0,1,0,0,3,1,0,0,93.0,0.12,0.86,-2.486996644295303
777039,7,4,621043,LAD,MIN,FS,3,R,1,FF,3,FC,called_strike,2,2,2,0,2,1,0,0,0,0,0,0,1,0,4,1,0,0,96.1,-0.58,1.42,0.6130033557046914
777039,8,0,664034,LAD,MIN,FF,2,R,1,START,0,START,START,0,0,0,0,2,1,1,0,0,0,0,0,0,0,5,0,0,0,90.24199066874027,-0.30026827371695175,0.42487169517884915,-5.245005975555031
777039,8,1,664034,LAD,MIN,SI,4,R,1,FF,3,START,called_strike,2,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,95.6,-0.41,1.4,0.11300335570469144
777039,8,2,664034,LAD,MIN,CU,0,R,1,SI,5,FF,ball,1,1,1,0,2,1,1,0,0,0,0,0,0,0,2,1,0,0,94.1,-1.07,1.05,-1.3869966442953086
